data_point;region;vac_interval_group;vaccine;ppv_18_59;ppv_60;ppv_total
2022.06_18-07-2022;Республика Бурятия;90_105_days;SputnikV;0.00799451299108361;0.009158431243883536;0.008280620566808826
2022.06_18-07-2022;Республика Дагестан;105_165_days;AllVaccines;0.1352355923062708;0.174557360099944;0.14212988674785515
2022.06_18-07-2022;Республика Дагестан;105_165_days;CoviVac;0.0023015889691823054;0.0021159542953872196;0.0022690415998364976
2022.06_18-07-2022;Республика Дагестан;105_165_days;EpiVacCorona;0.012541289331607142;0.012802157006342794;0.01258702732002506
2022.06_18-07-2022;Республика Дагестан;105_165_days;SputnikLite;0.0182036723058829;0.020128173614683456;0.01854109555566416
2022.06_18-07-2022;Республика Дагестан;105_165_days;SputnikV;0.10218904169959846;0.13951107518353054;0.10873272227232943
2022.06_18-07-2022;Республика Дагестан;165_195_days;AllVaccines;0.04929613508689414;0.04022340422836088;0.04770541113327676
2022.06_18-07-2022;Республика Дагестан;165_195_days;CoviVac;0.0006325059573548752;0.0005169517080946021;0.0006122458046944769
2022.06_18-07-2022;Республика Дагестан;165_195_days;EpiVacCorona;0.0038451405601718433;0.0029065863195319053;0.0036805836328657813
2022.06_18-07-2022;Республика Дагестан;165_195_days;SputnikLite;0.013523451478334517;0.011993786443194862;0.01325525496172353
2022.06_18-07-2022;Республика Дагестан;165_195_days;SputnikV;0.03129503709103291;0.024806079757539512;0.030157326733992972
2022.06_18-07-2022;Республика Дагестан;21_45_days;AllVaccines;0.033770646012707226;0.05292419815468513;0.03712884264216498
2022.06_18-07-2022;Республика Дагестан;21_45_days;CoviVac;0.0001454655949623648;0.00016724908203060658;0.00014928489867731802
2022.06_18-07-2022;Республика Дагестан;21_45_days;EpiVacCorona;0.0004498658214576838;0.0004941450150904286;0.00045762930249296897
2022.06_18-07-2022;Республика Дагестан;21_45_days;SputnikLite;0.000279078437742611;0.0002382032380435912;0.0002719117797336864
2022.06_18-07-2022;Республика Дагестан;21_45_days;SputnikV;0.03289623615854457;0.052024600819520504;0.036250016661261014
2022.06_18-07-2022;Республика Дагестан;45_75_days;AllVaccines;0.030983094204058058;0.04466310713317335;0.03338161396524683
2022.06_18-07-2022;Республика Дагестан;45_75_days;CoviVac;0.0014287953994081167;0.002006988984367279;0.0015301702114425097
2022.06_18-07-2022;Республика Дагестан;45_75_days;EpiVacCorona;0.002358158922778781;0.006360533271163977;0.003059896122591337
2022.06_18-07-2022;Республика Дагестан;45_75_days;SputnikLite;0.00017563623688048494;8.362454101530329e-05;0.0001595038054320154
2022.06_18-07-2022;Республика Дагестан;45_75_days;SputnikV;0.027020503644990677;0.03621196033662679;0.028632043825780967
2022.06_18-07-2022;Республика Дагестан;75_90_days;AllVaccines;0.027890603407450747;0.04470365236518077;0.030838439084208236
2022.06_18-07-2022;Республика Дагестан;75_90_days;CoviVac;0.0012456165020481016;0.0029217907815346877;0.0015395005176098422
2022.06_18-07-2022;Республика Дагестан;75_90_days;EpiVacCorona;0.0041964130339328136;0.008131853094488129;0.0048864146299200705
2022.06_18-07-2022;Республика Дагестан;75_90_days;SputnikLite;0.0014956018207982398;0.0019258985203524394;0.0015710458384612992
2022.06_18-07-2022;Республика Дагестан;75_90_days;SputnikV;0.020952972050671592;0.031724109968805515;0.022841478098217023
2022.06_18-07-2022;Республика Дагестан;90_105_days;AllVaccines;0.02575010411565269;0.02500120368657522;0.025618799234026293
2022.06_18-07-2022;Республика Дагестан;90_105_days;CoviVac;0.000881413753179366;0.0006765985591238175;0.0008455034588777863
2022.06_18-07-2022;Республика Дагестан;90_105_days;EpiVacCorona;0.003265971987636502;0.002493531768456316;0.0031305398692868538
2022.06_18-07-2022;Республика Дагестан;90_105_days;SputnikLite;0.0009487589360323127;0.0011682094972137824;0.0009872352525625019
2022.06_18-07-2022;Республика Дагестан;90_105_days;SputnikV;0.02065395943880451;0.020662863861781303;0.02065552065329915
2022.06_18-07-2022;Республика Ингушетия;105_165_days;AllVaccines;0.1406271673269437;0.1158482033931389;0.13636083571388563
2022.06_18-07-2022;Республика Ингушетия;105_165_days;CoviVac;0.00027065155979877055;0.0005530523610455943;0.00031927407158460763
2022.06_18-07-2022;Республика Ингушетия;105_165_days;EpiVacCorona;0.010173115503936288;0.009385623891861997;0.010037528706659945
2022.06_18-07-2022;Республика Ингушетия;105_165_days;SputnikLite;0.07173619592466414;0.05512630739951527;0.06887637932000223
2022.06_18-07-2022;Республика Ингушетия;105_165_days;SputnikV;0.0584472043385445;0.05078321974071604;0.057127653615638825
2022.06_18-07-2022;Республика Ингушетия;165_195_days;AllVaccines;0.14935906327495155;0.16022252224409128;0.1512294852405758
2022.06_18-07-2022;Республика Ингушетия;165_195_days;CoviVac;0.001150269129144775;0.0025863331001838084;0.0013975242256203438
2022.06_18-07-2022;Республика Ингушетия;165_195_days;EpiVacCorona;0.0019892889645209636;0.0024074043951396455;0.0020612782165462386
2022.06_18-07-2022;Республика Ингушетия;165_195_days;SputnikLite;0.07717629227661943;0.07786651918603706;0.0772951324707332
2022.06_18-07-2022;Республика Ингушетия;165_195_days;SputnikV;0.06904321290466638;0.07736226556273078;0.07047555032767602
2022.06_18-07-2022;Республика Ингушетия;21_45_days;AllVaccines;0.025945335151209642;0.01790913675032939;0.02456169831400885
2022.06_18-07-2022;Республика Ингушетия;21_45_days;CoviVac;0.001461518422913361;0.0010410397384387658;0.0013891222763681174
2022.06_18-07-2022;Республика Ингушетия;21_45_days;EpiVacCorona;0.0004533413626629407;0.00040665614782764284;0.00044530331036800536
2022.06_18-07-2022;Республика Ингушетия;21_45_days;SputnikLite;6.7662889949692645e-06;0.0;5.601299501484344e-06
2022.06_18-07-2022;Республика Ингушетия;21_45_days;SputnikV;0.024023709076638373;0.01646144086406298;0.022721671427771244
2022.06_18-07-2022;Республика Ингушетия;45_75_days;AllVaccines;0.03639586850393967;0.026920636986189957;0.03476446535596258
2022.06_18-07-2022;Республика Ингушетия;45_75_days;CoviVac;0.0012280814525869215;0.00079704604974218;0.001153867697305775
2022.06_18-07-2022;Республика Ингушетия;45_75_days;EpiVacCorona;0.01784270407973395;0.014151633944401972;0.017207192068559907
2022.06_18-07-2022;Республика Ингушетия;45_75_days;SputnikLite;0.00011502691291447749;8.133122956552857e-05;0.00010922534027894471
2022.06_18-07-2022;Республика Ингушетия;45_75_days;SputnikV;0.017210056058704324;0.011890625762480277;0.016294180249817956
2022.06_18-07-2022;Республика Ингушетия;75_90_days;AllVaccines;0.014818172898982688;0.013078061714136995;0.01451856830784742
2022.06_18-07-2022;Республика Ингушетия;75_90_days;CoviVac;0.00019960552535159328;3.253249182621143e-05;0.0001708396347952725
2022.06_18-07-2022;Республика Ингушетия;75_90_days;EpiVacCorona;0.005991548905045284;0.005985978496022903;0.005990589816837507
2022.06_18-07-2022;Республика Ингушетия;75_90_days;SputnikLite;0.003843252149142542;0.002911658018445923;0.0036828544222259566
2022.06_18-07-2022;Республика Ингушетия;75_90_days;SputnikV;0.00478376631944327;0.004147892707841957;0.004674284433988685
2022.06_18-07-2022;Республика Ингушетия;90_105_days;AllVaccines;0.010173115503936288;0.006522764611155391;0.009544614350529322
2022.06_18-07-2022;Республика Ингушетия;90_105_days;CoviVac;3.721458947233095e-05;1.6266245913105715e-05;3.360779700890607e-05
2022.06_18-07-2022;Республика Ингушетия;90_105_days;EpiVacCorona;0.001867495762611517;0.0013826309026139857;0.0017840138912227636
2022.06_18-07-2022;Республика Ингушетия;90_105_days;SputnikLite;0.0026422358525354976;0.0014314296403533028;0.0024337646333949478
2022.06_18-07-2022;Республика Ингушетия;90_105_days;SputnikV;0.005626169299316943;0.003692437822274997;0.005293228028902705
2022.06_18-07-2022;Республика Калмыкия;105_165_days;AllVaccines;0.07002791810688647;0.08067043177263618;0.07287293624896508
2022.06_18-07-2022;Республика Калмыкия;105_165_days;CoviVac;0.0007577771869183728;0.0007469484423392239;0.0007548823844542931
2022.06_18-07-2022;Республика Калмыкия;105_165_days;EpiVacCorona;0.0026056899760701943;0.0030788850428128986;0.0027321872108313446
2022.06_18-07-2022;Республика Калмыкия;105_165_days;SputnikLite;0.05828237170965169;0.06666059391510293;0.060522086397506454
2022.06_18-07-2022;Республика Калмыкия;105_165_days;SputnikV;0.008382079234246212;0.010184004372381126;0.008863780256172989
2022.06_18-07-2022;Республика Калмыкия;165_195_days;AllVaccines;0.06814012230789683;0.07751867371105849;0.07064725076705791
2022.06_18-07-2022;Республика Калмыкия;165_195_days;CoviVac;0.001947620313746344;0.0012388413190016396;0.0017581454244387084
2022.06_18-07-2022;Республика Калмыкия;165_195_days;EpiVacCorona;0.0008574847115128955;0.0015849881581344507;0.001051965129304047
2022.06_18-07-2022;Республика Калмыкия;165_195_days;SputnikLite;0.048743685190109014;0.058098014210238656;0.051244338382116596
2022.06_18-07-2022;Республика Калмыкия;165_195_days;SputnikV;0.016591332092528582;0.016596830023683732;0.01659280183119856
2022.06_18-07-2022;Республика Калмыкия;21_45_days;AllVaccines;0.007159000265886732;0.016086718892330116;0.009545609506647835
2022.06_18-07-2022;Республика Калмыкия;21_45_days;CoviVac;6.6471683063015154e-06;7.287301876480233e-05;2.4351044659815906e-05
2022.06_18-07-2022;Республика Калмыкия;21_45_days;EpiVacCorona;0.0009239563945759107;0.000874476225177628;0.0009107290702771148
2022.06_18-07-2022;Республика Калмыкия;21_45_days;SputnikLite;0.005065142249401755;0.011368190927309164;0.006750109579700969
2022.06_18-07-2022;Республика Калмыкия;21_45_days;SputnikV;0.0011632544536027652;0.0037711787210785207;0.0018604198120099353
2022.06_18-07-2022;Республика Калмыкия;45_75_days;AllVaccines;0.010475937250731189;0.02251776279832392;0.013695027516680466
2022.06_18-07-2022;Республика Калмыкия;45_75_days;CoviVac;2.6588673225206062e-05;0.0;1.9480835727852725e-05
2022.06_18-07-2022;Республика Калмыкия;45_75_days;EpiVacCorona;0.00023265089072055305;0.0003825833485152122;0.00027273170018993816
2022.06_18-07-2022;Республика Калмыкия;45_75_days;SputnikLite;0.008328901887795798;0.01847331025687739;0.011040763648760532
2022.06_18-07-2022;Республика Калмыкия;45_75_days;SputnikV;0.0018877957989896304;0.003661869192931317;0.002362051332002143
2022.06_18-07-2022;Республика Калмыкия;75_90_days;AllVaccines;0.0042874235575644775;0.008507924940790673;0.0054156723323430574
2022.06_18-07-2022;Республика Калмыкия;75_90_days;CoviVac;2.6588673225206062e-05;1.821825469120058e-05;2.4351044659815906e-05
2022.06_18-07-2022;Республика Калмыкия;75_90_days;EpiVacCorona;0.0001661792076575379;0.000437238112588814;0.0002386402376661959
2022.06_18-07-2022;Республика Калмыкия;75_90_days;SputnikLite;0.003250465301781441;0.006431043905993806;0.0041007159207129985
2022.06_18-07-2022;Республика Калмыкия;75_90_days;SputnikV;0.0008441903749002924;0.001621424667516852;0.001051965129304047
2022.06_18-07-2022;Республика Калмыкия;90_105_days;AllVaccines;0.005071789417708057;0.008034250318819457;0.00586373155408367
2022.06_18-07-2022;Республика Калмыкия;90_105_days;CoviVac;6.6471683063015154e-06;0.0;4.870208931963181e-06
2022.06_18-07-2022;Республика Калмыкия;90_105_days;EpiVacCorona;0.00020606221749534698;0.00016396429222080526;0.00019480835727852725
2022.06_18-07-2022;Республика Калмыкия;90_105_days;SputnikLite;0.0036758840733847383;0.0062306431043906;0.004358836994107047
2022.06_18-07-2022;Республика Калмыкия;90_105_days;SputnikV;0.0011831959585216698;0.0016396429222080525;0.0013052159937661325
2022.06_18-07-2022;Республика Карелия;105_165_days;AllVaccines;0.07503419196473898;0.09168973957706351;0.08017547481420313
2022.06_18-07-2022;Республика Карелия;105_165_days;CoviVac;0.0018185944564224157;0.0009362920161042227;0.001546242774566474
2022.06_18-07-2022;Республика Карелия;105_165_days;EpiVacCorona;0.002804039728375449;0.004246753073044153;0.003249380677126342
2022.06_18-07-2022;Республика Карелия;105_165_days;SputnikLite;0.042807145374081;0.05015850086272621;0.04507638315441784
2022.06_18-07-2022;Республика Карелия;105_165_days;SputnikV;0.027604412405860115;0.03634819362518893;0.030303468208092484
2022.06_18-07-2022;Республика Карелия;165_195_days;AllVaccines;0.07234960014811541;0.099113197704747;0.08061106523534269
2022.06_18-07-2022;Республика Карелия;165_195_days;CoviVac;0.001708105138051924;0.0008159116140336798;0.0014327002477291496
2022.06_18-07-2022;Республика Карелия;165_195_days;EpiVacCorona;0.0030041149805598525;0.003604724262001257;0.0031895127993393888
2022.06_18-07-2022;Республика Карелия;165_195_days;SputnikLite;0.024889958611298578;0.044299987961959796;0.03088150289017341
2022.06_18-07-2022;Республика Карелия;165_195_days;SputnikV;0.042747421418205055;0.05039257386675227;0.04510734929810074
2022.06_18-07-2022;Республика Карелия;21_45_days;AllVaccines;0.005766347939822142;0.01817075291253695;0.009595375722543353
2022.06_18-07-2022;Республика Карелия;21_45_days;CoviVac;5.97239558759414e-06;0.0;4.128819157720892e-06
2022.06_18-07-2022;Республика Карелия;21_45_days;EpiVacCorona;0.00020604764777199783;0.0009697310166793735;0.00044178364987613544
2022.06_18-07-2022;Республика Карелия;21_45_days;SputnikLite;0.0024994475534081476;0.00657410751307465;0.0037572254335260114
2022.06_18-07-2022;Республика Карелия;21_45_days;SputnikV;0.0030548803430544024;0.010626914382782928;0.005392237819983485
2022.06_18-07-2022;Республика Карелия;45_75_days;AllVaccines;0.008406146789538752;0.020023273544400304;0.01199215524360033
2022.06_18-07-2022;Республика Карелия;45_75_days;CoviVac;7.166874705112968e-05;0.0001070048018404826;8.257638315441784e-05
2022.06_18-07-2022;Республика Карелия;45_75_days;EpiVacCorona;0.00016424087865883884;0.0004882094083972018;0.0002642444260941371
2022.06_18-07-2022;Республика Карелия;45_75_days;SputnikLite;0.004332972998799548;0.010105265973810574;0.006114781172584641
2022.06_18-07-2022;Республика Карелия;45_75_days;SputnikV;0.003837264165029235;0.009322793360352046;0.0055305532617671346
2022.06_18-07-2022;Республика Карелия;75_90_days;AllVaccines;0.007450563495523689;0.013007771223733665;0.00916597853014038
2022.06_18-07-2022;Республика Карелия;75_90_days;CoviVac;0.00011048931837049158;4.0126800690180975e-05;8.876961189099918e-05
2022.06_18-07-2022;Республика Карелия;75_90_days;EpiVacCorona;0.00021500624115338904;0.0003143266054064176;0.00024566473988439305
2022.06_18-07-2022;Республика Карелия;75_90_days;SputnikLite;0.004094077175295783;0.007965169937000922;0.005289017341040462
2022.06_18-07-2022;Республика Карелия;75_90_days;SputnikV;0.003030990760704026;0.004688147880636143;0.003542526837324525
2022.06_18-07-2022;Республика Карелия;90_105_days;AllVaccines;0.01118032453997623;0.015208057461578588;0.012423616845582163
2022.06_18-07-2022;Республика Карелия;90_105_days;CoviVac;0.00012243410954567986;8.025360138036195e-05;0.00010941370767960363
2022.06_18-07-2022;Республика Карелия;90_105_days;EpiVacCorona;0.00031355076834869235;0.00046145820793708117;0.0003592072667217176
2022.06_18-07-2022;Республика Карелия;90_105_days;SputnikLite;0.006450187234601671;0.009195725158166473;0.007297687861271676
2022.06_18-07-2022;Республика Карелия;90_105_days;SputnikV;0.0042941524274801865;0.005470620494094672;0.004657308009909166
2022.06_18-07-2022;Республика Коми;105_165_days;AllVaccines;0.07018120848648997;0.08700486866622588;0.07461287564520726
2022.06_18-07-2022;Республика Коми;105_165_days;CoviVac;0.0011177747683841705;0.0007212838853158623;0.0010133316444472594
2022.06_18-07-2022;Республика Коми;105_165_days;EpiVacCorona;0.0021861094989359645;0.003041413716415219;0.0024114126476455873
2022.06_18-07-2022;Республика Коми;105_165_days;SputnikLite;0.04318694783001225;0.047815110897397366;0.04440609265651224
2022.06_18-07-2022;Республика Коми;105_165_days;SputnikV;0.023690376389157584;0.035427060167097436;0.026782038696602173
2022.06_18-07-2022;Республика Коми;165_195_days;AllVaccines;0.06311773177704692;0.0874737031916812;0.06953355077741537
2022.06_18-07-2022;Республика Коми;165_195_days;CoviVac;0.0008576771780486232;0.0005950592053855864;0.0007884986858355236
2022.06_18-07-2022;Республика Коми;165_195_days;EpiVacCorona;0.002037789385438834;0.0025004508024283226;0.0021596630672282213
2022.06_18-07-2022;Республика Коми;165_195_days;SputnikLite;0.024292255110595216;0.03960449600288513;0.028325786123689793
2022.06_18-07-2022;Республика Коми;165_195_days;SputnikV;0.035930010102964254;0.04477369718098215;0.038259602900661834
2022.06_18-07-2022;Республика Коми;21_45_days;AllVaccines;0.0043700694310096514;0.008889823886518001;0.005560657398904335
2022.06_18-07-2022;Республика Коми;21_45_days;CoviVac;2.7944369209604264e-05;0.0;2.0583299027834953e-05
2022.06_18-07-2022;Республика Коми;21_45_days;EpiVacCorona;0.0002643967240601019;0.00045681312736671275;0.0003150828081953197
2022.06_18-07-2022;Республика Коми;21_45_days;SputnikLite;0.0005631865179166398;0.0007633587786259542;0.0006159156401405998
2022.06_18-07-2022;Республика Коми;21_45_days;SputnikV;0.0035145418198233055;0.007669651980525335;0.004609075651540581
2022.06_18-07-2022;Республика Коми;45_75_days;AllVaccines;0.007555727520904537;0.009923664122137405;0.00817948636752272
2022.06_18-07-2022;Республика Коми;45_75_days;CoviVac;0.000548139549880699;0.00036064194265793113;0.0004987491687513854
2022.06_18-07-2022;Республика Коми;45_75_days;EpiVacCorona;0.0002901915264074289;0.0004928773216325059;0.00034358276069539886
2022.06_18-07-2022;Республика Коми;45_75_days;SputnikLite;0.0024505062229960664;0.0027288573661116786;0.002523829126951455
2022.06_18-07-2022;Республика Коми;45_75_days;SputnikV;0.004266890221620343;0.006341287491735289;0.0048133253111244815
2022.06_18-07-2022;Республика Коми;75_90_days;AllVaccines;0.007345069968401367;0.008138486505980645;0.007554070743215428
2022.06_18-07-2022;Республика Коми;75_90_days;CoviVac;0.00014832011349713033;0.00024643866081625293;0.00017416637638937267
2022.06_18-07-2022;Республика Коми;75_90_days;EpiVacCorona;0.00018056361643128908;0.000162288874196069;0.00017574970708382153
2022.06_18-07-2022;Республика Коми;75_90_days;SputnikLite;0.0035489348896197417;0.003930997174971449;0.0036495772507045823
2022.06_18-07-2022;Республика Коми;75_90_days;SputnikV;0.003467251348853206;0.0037987617959968746;0.0035545774090376516
2022.06_18-07-2022;Республика Коми;90_105_days;AllVaccines;0.010844564820188732;0.011450381679389313;0.011004148326419456
2022.06_18-07-2022;Республика Коми;90_105_days;CoviVac;0.00013757227918574408;0.00010218188375308048;0.00012824978625035626
2022.06_18-07-2022;Республика Коми;90_105_days;EpiVacCorona;0.00027514455837148816;0.00019234236941756327;0.00025333291111181484
2022.06_18-07-2022;Республика Коми;90_105_days;SputnikLite;0.005029986457728767;0.0049347839153693574;0.005004908325152792
2022.06_18-07-2022;Республика Коми;90_105_days;SputnikV;0.005401861524902732;0.006221073510849311;0.0056176573039044934
2022.06_18-07-2022;Республика Крым;105_165_days;AllVaccines;0.08035522113490469;0.09144926751446435;0.0838683764302716
2022.06_18-07-2022;Республика Крым;105_165_days;CoviVac;0.0007325639642230817;0.0005290057607477725;0.00066810312135404
2022.06_18-07-2022;Республика Крым;105_165_days;EpiVacCorona;0.00423999142929117;0.005229659311959279;0.0045533898813704754
2022.06_18-07-2022;Республика Крым;105_165_days;SputnikLite;0.045885142849973026;0.06280589653980248;0.05124344345493074
2022.06_18-07-2022;Республика Крым;105_165_days;SputnikV;0.02949752289141742;0.02288470590195482;0.027403439972616347
2022.06_18-07-2022;Республика Крым;165_195_days;AllVaccines;0.12202160629367997;0.12958350168490418;0.12441623418036674
2022.06_18-07-2022;Республика Крым;165_195_days;CoviVac;0.0009748216124707674;0.0007206141465304303;0.0008943216510918836
2022.06_18-07-2022;Республика Крым;165_195_days;EpiVacCorona;0.0025741081588708283;0.0027595772952393647;0.0026328407309430674
2022.06_18-07-2022;Республика Крым;165_195_days;SputnikLite;0.03118946574949787;0.06810636764650752;0.0428799531470427
2022.06_18-07-2022;Республика Крым;165_195_days;SputnikV;0.0872832107728405;0.05799694259662686;0.07800911865128908
2022.06_18-07-2022;Республика Крым;21_45_days;AllVaccines;0.004916575538540683;0.006412632824182645;0.005390332488476375
2022.06_18-07-2022;Республика Крым;21_45_days;CoviVac;0.0004188837423884288;0.00021243538423729448;0.00035350767329295695
2022.06_18-07-2022;Республика Крым;21_45_days;EpiVacCorona;0.00035807803784817296;0.0005040133626022084;0.0004042914248667586
2022.06_18-07-2022;Республика Крым;21_45_days;SputnikLite;0.00023839696859433618;0.0001228792908823566;0.0002018159478127702
2022.06_18-07-2022;Республика Крым;21_45_days;SputnikV;0.0039012167897097445;0.005573304786460785;0.004430717442503889
2022.06_18-07-2022;Республика Крым;45_75_days;AllVaccines;0.009405580805472899;0.01231500418622669;0.010326908858994626
2022.06_18-07-2022;Республика Крым;45_75_days;CoviVac;0.000620604254275944;0.0005019306627567448;0.0005830238492368916
2022.06_18-07-2022;Республика Крым;45_75_days;EpiVacCorona;0.000657280710982765;0.001064259621031936;0.0007861588555320983
2022.06_18-07-2022;Республика Крым;45_75_days;SputnikLite;0.0004883759761487211;0.00017911218670987574;0.00039044131080117635
2022.06_18-07-2022;Республика Крым;45_75_days;SputnikV;0.00763931986406547;0.010569701715728132;0.00856728484342446
2022.06_18-07-2022;Республика Крым;75_90_days;AllVaccines;0.004945530635940804;0.005721176475488705;0.005191154657628478
2022.06_18-07-2022;Республика Крым;75_90_days;CoviVac;0.00021619806058757613;0.0001312100902642113;0.00018928489222962434
2022.06_18-07-2022;Республика Крым;75_90_days;EpiVacCorona;0.00043625680082850187;0.0006727120500847659;0.0005111351619441076
2022.06_18-07-2022;Республика Крым;75_90_days;SputnikLite;0.0002190935703275883;0.0001312100902642113;0.00019126347995327894
2022.06_18-07-2022;Республика Крым;75_90_days;SputnikV;0.004073982204197138;0.004786044244875517;0.004299471123501467
2022.06_18-07-2022;Республика Крым;90_105_days;AllVaccines;0.005713805886957369;0.005735755374406951;0.005720756638326695
2022.06_18-07-2022;Республика Крым;90_105_days;CoviVac;0.0001331934480405603;0.00010621769211864724;0.0001246510265902404
2022.06_18-07-2022;Республика Крым;90_105_days;EpiVacCorona;0.0008300461254701584;0.0009226360315404065;0.0008593666013073189
2022.06_18-07-2022;Республика Крым;90_105_days;SputnikLite;0.00028375995452119366;0.00033114927542872376;0.0002987667462718461
2022.06_18-07-2022;Республика Крым;90_105_days;SputnikV;0.004466806358925457;0.004375752375319173;0.00443797226415729
2022.06_18-07-2022;Республика Марий Эл;105_165_days;AllVaccines;0.06600454366396313;0.10590817166297711;0.07786489689499881
2022.06_18-07-2022;Республика Марий Эл;105_165_days;CoviVac;0.0008526115275237032;0.0010909160505011197;0.0009234415738326617
2022.06_18-07-2022;Республика Марий Эл;105_165_days;EpiVacCorona;0.0028519315968118806;0.005933052204479774;0.0037677174685944535
2022.06_18-07-2022;Республика Марий Эл;105_165_days;SputnikLite;0.0437934737444216;0.07150922812904707;0.05203128703484238
2022.06_18-07-2022;Республика Марий Эл;105_165_days;SputnikV;0.01850652679520595;0.027374975278949148;0.02114245081772932
2022.06_18-07-2022;Республика Марий Эл;165_195_days;AllVaccines;0.11095012222563987;0.10004529534478689;0.10770893576676938
2022.06_18-07-2022;Республика Марий Эл;165_195_days;CoviVac;0.0012708228780495701;0.0008867680176588049;0.0011566721972031287
2022.06_18-07-2022;Республика Марий Эл;165_195_days;EpiVacCorona;0.004457323555282144;0.0043445253239255115;0.004423797108319507
2022.06_18-07-2022;Республика Марий Эл;165_195_days;SputnikLite;0.03935233901561142;0.03857121895514485;0.03912017065655369
2022.06_18-07-2022;Республика Марий Эл;165_195_days;SputnikV;0.06586963677669673;0.05624278304805772;0.06300829580469305
2022.06_18-07-2022;Республика Марий Эл;21_45_days;AllVaccines;0.004087678684172184;0.0037001830952669555;0.003972505333017302
2022.06_18-07-2022;Республика Марий Эл;21_45_days;EpiVacCorona;0.00021585101962625397;9.569439039483505e-05;0.00018013747333491347
2022.06_18-07-2022;Республика Марий Эл;21_45_days;SputnikLite;0.0011709917814724277;9.569439039483505e-05;0.0008513865844986964
2022.06_18-07-2022;Республика Марий Эл;21_45_days;SputnikV;0.0027008358830735027;0.0035087943144772853;0.0029409812751836927
2022.06_18-07-2022;Республика Марий Эл;45_75_days;AllVaccines;0.006634720715761981;0.00712604227140205;0.006780753733112112
2022.06_18-07-2022;Республика Марий Эл;45_75_days;CoviVac;3.777392843459444e-05;2.5518504105289347e-05;3.4131310737141505e-05
2022.06_18-07-2022;Республика Марий Эл;45_75_days;EpiVacCorona;0.0003534560446379909;0.00029984242323714984;0.0003375207395117326
2022.06_18-07-2022;Республика Марий Эл;45_75_days;SputnikLite;0.002393248180106091;0.0004976108300531423;0.0018298174922967527
2022.06_18-07-2022;Республика Марий Эл;45_75_days;SputnikV;0.003850242562583305;0.006303070514006469;0.004579284190566485
2022.06_18-07-2022;Республика Марий Эл;75_90_days;AllVaccines;0.002814157668377286;0.005614070903163656;0.0036463616970846173
2022.06_18-07-2022;Республика Марий Эл;75_90_days;CoviVac;0.0003129839784580682;9.569439039483505e-05;0.0002484000948091965
2022.06_18-07-2022;Республика Марий Эл;75_90_days;EpiVacCorona;0.00021585101962625397;0.00033174055336876153;0.00025029627873903766
2022.06_18-07-2022;Республика Марий Эл;75_90_days;SputnikLite;0.00030219142747675554;7.655551231586805e-05;0.00023512680730030812
2022.06_18-07-2022;Республика Марий Эл;75_90_days;SputnikV;0.001983131242816208;0.005110080447084192;0.002912538516236075
2022.06_18-07-2022;Республика Марий Эл;90_105_days;AllVaccines;0.004111961923880138;0.010054290617484004;0.005878170182507704
2022.06_18-07-2022;Республика Марий Эл;90_105_days;CoviVac;0.0003696448711099599;0.0007846940012376474;0.0004930078217587106
2022.06_18-07-2022;Республика Марий Эл;90_105_days;EpiVacCorona;0.0002212472951169103;0.001135573432685376;0.0004930078217587106
2022.06_18-07-2022;Республика Марий Эл;90_105_days;SputnikLite;0.0011008402000938953;0.0015247306202910386;0.0012268310026072528
2022.06_18-07-2022;Республика Марий Эл;90_105_days;SputnikV;0.0024202295575593727;0.006609292563269941;0.003665323536383029
2022.06_18-07-2022;Республика Мордовия;105_165_days;AllVaccines;0.1265125948264517;0.13244436843587784;0.12833493271027172
2022.06_18-07-2022;Республика Мордовия;105_165_days;CoviVac;0.0012736466667707593;0.0007243169288962215;0.0011048835854476787
2022.06_18-07-2022;Республика Мордовия;105_165_days;EpiVacCorona;0.00920772931774027;0.012258058025833971;0.01014484019365596
2022.06_18-07-2022;Республика Мордовия;105_165_days;SputnikLite;0.08193273093489234;0.07547985996539375;0.07995030341803078
2022.06_18-07-2022;Республика Мордовия;105_165_days;SputnikV;0.03409848790704833;0.04398213351575389;0.0371349055131373
2022.06_18-07-2022;Республика Мордовия;165_195_days;AllVaccines;0.08841472255246823;0.10462355639612088;0.09339434145075078
2022.06_18-07-2022;Республика Мордовия;165_195_days;CoviVac;0.0016483798366787935;0.0011015653293630035;0.0014803894753270997
2022.06_18-07-2022;Республика Мордовия;165_195_days;EpiVacCorona;0.003078165324244567;0.003002897267715585;0.003055041746056029
2022.06_18-07-2022;Республика Мордовия;165_195_days;SputnikLite;0.03249694971660804;0.0455565168403686;0.036509062363338264
2022.06_18-07-2022;Республика Мордовия;165_195_days;SputnikV;0.05119122767493682;0.054962576958673695;0.052349847866029385
2022.06_18-07-2022;Республика Мордовия;21_45_days;AllVaccines;0.016057762441475824;0.03642207557039958;0.022314012550859415
2022.06_18-07-2022;Республика Мордовия;21_45_days;CoviVac;2.230554582785918e-05;0.00013580942416804154;5.71757939322575e-05
2022.06_18-07-2022;Республика Мордовия;21_45_days;EpiVacCorona;0.0013762521775789115;0.003329845881453463;0.0019764281199826307
2022.06_18-07-2022;Республика Мордовия;21_45_days;SputnikLite;0.002072185207408118;0.004099432618405698;0.0026949887734555966
